9390,4,400,12/20/17,9:10:00,10:45:00,ECC Holiday Concert
8415,7,400,1/3/18,16:00:00,17:15:00,Faculty Yoga
9144,7,400,1/3/18,9:05:00,10:00:00,US Class
9166,7,400,1/3/18,11:15:00,12:10:00,US Class
9188,7,400,1/3/18,13:10:00,14:00:00,US Class
9342,3,400,1/3/18,13:10:00,14:00:00,US Class
9008,4,400,1/4/18,11:15:00,12:10:00,US Assembly
9442,7,400,1/4/18,14:50:00,15:30:00,Student Council
9031,7,400,1/5/18,8:50:00,11:00:00,US Class
9229,3,400,1/5/18,10:20:00,11:00:00,US Class
9054,7,400,1/8/18,10:20:00,12:10:00,US Class
9252,3,400,1/8/18,10:20:00,12:10:00,US Class
9364,3,470,1/8/18,9:00:00,10:00:00,Admin. Meeting
9433,3,400,1/8/18,19:00:00,20:30:00,Development Committee - Missy
9077,7,400,1/9/18,9:05:00,12:10:00,US Class
9275,3,400,1/9/18,9:05:00,12:10:00,US Class
9400,3,400,1/9/18,19:30:00,21:00:00,Finance Committee
8416,7,400,1/10/18,16:00:00,17:15:00,Faculty Yoga
9100,7,400,1/10/18,9:05:00,12:10:00,US Class
9298,3,400,1/10/18,11:15:00,12:10:00,US Class
9123,7,400,1/11/18,9:05:00,11:15:00,US Class
9321,3,400,1/11/18,9:05:00,11:15:00,US Class
9498,5,400,1/11/18,8:15:00,10:00:00,EPC Meeting
9145,7,400,1/12/18,8:50:00,9:30:00,US Class
9167,7,400,1/12/18,10:20:00,11:00:00,US Class
9189,7,400,1/12/18,11:00:00,11:40:00,US Class
9343,3,400,1/12/18,11:00:00,11:40:00,US Class
8379,3,400,1/16/18,19:30:00,21:00:00,BOT Meeting
9009,4,400,1/16/18,11:15:00,12:10:00,US Assembly
9443,7,400,1/16/18,14:50:00,15:30:00,Student Council
8417,7,400,1/17/18,16:00:00,17:15:00,Faculty Yoga
8556,4,400,1/17/18,8:45:00,10:00:00,4C dress rehearsal
9032,7,400,1/17/18,9:05:00,12:10:00,US Class
9230,3,400,1/17/18,11:15:00,12:10:00,US Class
9055,7,400,1/18/18,10:20:00,12:10:00,US Class
9253,3,400,1/18/18,10:20:00,12:10:00,US Class
9365,3,470,1/18/18,9:00:00,10:00:00,Admin. Meeting
9391,4,400,1/18/18,8:45:00,10:00:00,4C dress rehearsal
9078,7,400,1/19/18,8:50:00,11:00:00,US Class
